,REGION,CROP,TOTAL RAINFALL(MM),AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
2349,1,2,823,1230.0,12.45,15313.5
2350,1,2,823,305.0,12.34,3763.7
2351,1,2,823,653.0,13.0,8489.0
2352,1,2,823,19655.0,18.0,353790.0
2353,1,2,823,10557.0,18.0,190026.0
2354,1,2,823,13510.0,20.34,274793.4
2355,1,2,823,98.0,13.85,1357.3
2356,1,2,823,108.0,13.7,1479.6
2357,1,2,823,8106.0,15.0,121590.0
2358,1,2,823,11880.0,14.73,174992.4
2359,1,2,823,8139.0,18.0,146502.0
2360,1,2,823,8055.0,21.14,170282.7
2361,1,2,823,11534.0,14.52,167473.68
2362,1,2,823,12013.0,17.8,213831.4
2363,1,2,823,7950.0,17.0,135150.0
2364,6,0,523,5440.0,1.2,6528.0
2365,6,0,523,8730.0,1.2,10476.0
2366,6,0,523,7580.0,1.25,9475.0
2367,6,0,523,5380.0,0.7,3766.0
2368,6,0,523,10560.0,1.4,14784.0
2369,6,0,523,9340.0,1.3,12142.0
2370,6,0,523,7420.0,1.0,7420.0
2371,6,0,523,12900.0,1.4,18060.0
2372,6,3,523,1522.5,1.6,2436.0
2373,6,3,523,787.5,1.5,1181.25
2374,6,3,523,462.0,1.3,600.6
2375,6,3,523,115.5,1.3,150.15
2376,6,3,523,206.0,1.8,370.8
2377,6,3,523,378.0,1.0,378.0
2378,6,3,523,1095.0,1.0,1095.0
2379,6,3,523,262.5,1.2,315.0
2380,6,2,523,5026.6,11.0,55292.6
2381,6,2,523,5293.6,20.0,105872.0
2382,6,2,523,4641.4,23.8,110465.32
2383,6,2,523,2651.0,12.5,33137.5
2384,6,2,523,2580.0,15.0,38700.0
2385,6,2,523,1275.0,14.0,17850.0
2386,6,2,523,4834.0,23.0,111182.0
2387,6,9,523,4460.0,1.3,5798.0
2388,6,9,523,4720.0,1.0,4720.0
2389,6,9,523,4730.0,1.2,5676.0
2390,6,9,523,188.0,0.8,150.4
2391,6,9,523,157.0,1.5,235.5
2392,6,9,523,170.0,1.6,272.0
2393,6,9,523,399.0,0.6,239.4
2394,6,9,523,806.0,0.8,644.8
2395,7,0,665,4110.0,1.25,5137.5
2396,7,0,665,5020.0,1.6,8032.0
2397,7,0,665,2600.0,2.29,5954.0
2398,7,0,665,12420.0,2.3,28566.0
2399,7,0,665,6850.0,1.3,8905.0
2400,7,0,665,710.0,1.06,752.6
2401,7,0,665,7300.0,1.5,10950.0
2402,7,0,665,4360.0,1.6,6976.0
2403,7,3,665,10200.0,2.5,25500.0
2404,7,3,665,11840.0,2.8,33152.0
2405,7,3,665,5760.0,0.68,3916.8
2406,7,3,665,6500.0,2.0,13000.0
2407,7,3,665,6480.0,2.6,16848.0
2408,7,3,665,4150.0,1.9,7885.0
2409,7,3,665,4340.0,1.4,6076.0
2410,7,3,665,1810.0,1.7,3077.0
2411,7,9,665,420.0,0.5,210.0
2412,7,9,665,560.0,0.5,280.0
2413,7,9,665,920.0,0.46,423.2
2414,7,9,665,7850.0,1.1,8635.0
2415,7,9,665,3230.0,0.54,1744.2
2416,7,9,665,240.0,1.0,240.0
2417,7,9,665,1900.0,0.64,1216.0
2418,7,9,665,2060.0,1.15,2369.0
2419,3,5,1298,60.0,4.9,294.0
2420,3,5,1298,200.0,4.8,960.0
2421,3,5,1298,1600.0,4.65,7440.0
2422,3,5,1298,600.0,4.75,2850.0
2423,3,5,1298,100.0,4.9,490.0
2424,3,5,1298,100.0,3.9,390.0
2425,3,5,1298,1200.0,5.82,6984.0
2426,3,5,1298,950.0,4.8,4560.0
2427,3,5,1298,5100.0,4.8,24480.0
2428,3,5,1298,6500.0,5.75,37375.0
2429,3,5,1298,9500.0,6.8,64600.0
2430,3,5,1298,5700.0,6.7,38190.0
2431,3,5,1298,6200.0,6.8,42160.0
2432,3,4,1298,350.0,8.98,3143.0
2433,3,4,1298,300.0,7.05,2115.0
2434,3,4,1298,1750.0,8.99,15732.5
2435,3,4,1298,1150.0,7.8,8970.0
2436,3,4,1298,350.0,9.85,3447.5
2437,3,4,1298,300.0,10.8,3240.0
2438,3,4,1298,4850.0,10.5,50925.0
2439,3,4,1298,4800.0,9.6,46080.0
2440,3,4,1298,8300.0,10.9,90470.0
2441,3,4,1298,8100.0,9.9,80190.0
2442,3,4,1298,12400.0,9.6,119040.0
2443,3,4,1298,7000.0,9.85,68950.0
2444,3,4,1298,7200.0,9.76,70272.0
2445,5,5,1144,5689.0,6.71,38173.19
2446,5,5,1144,1985.0,4.75,9428.75
2447,5,5,1144,1321.0,4.32,5706.72
2448,5,5,1144,2210.0,4.62,10210.2
2449,5,5,1144,755.0,4.62,3488.1
2450,5,5,1144,17.0,4.42,75.14
2451,5,5,1144,1090.0,7.32,7978.8
2452,5,5,1144,416.0,4.3,1788.8
2453,5,5,1144,2461.0,7.11,17497.71
2454,5,4,1144,5973.4,9.14,54596.88
2455,5,4,1144,3033.0,9.2,27903.6
2456,5,4,1144,1301.0,9.4,12229.4
2457,5,4,1144,1700.0,6.12,10404.0
2458,5,4,1144,1123.0,5.12,5749.76
2459,5,4,1144,431.0,8.62,3715.22
2460,5,4,1144,304.0,3.95,1200.8
2461,5,4,1144,502.0,5.9,2961.8
2462,5,4,1144,512.0,11.14,5703.68
2463,5,4,1144,82.0,13.7,1123.4
2464,5,4,1144,57.0,7.42,422.94
2465,5,4,1144,132.0,7.7,1016.4
2466,5,4,1144,2712.0,12.3,33357.6
2467,2,5,1337,4233.06,9.5,40214.07
2468,2,5,1337,3893.0,7.0,27251.0
2469,2,5,1337,571.5,8.25,4714.88
2470,2,5,1337,310.0,5.5,1705.0
2471,2,5,1337,325.0,8.0,2600.0
2472,2,5,1337,278.0,8.0,2224.0
2473,2,5,1337,850.0,5.5,4675.0
2474,2,5,1337,2390.0,8.5,20315.0
2475,2,5,1337,4131.21,8.0,33049.68
2476,2,5,1337,2715.0,8.9,24163.5
2477,2,5,1337,2372.0,8.4,19924.8
2478,2,5,1337,611.0,8.0,4888.0
2479,2,5,1337,1120.0,7.8,8736.0
2480,2,5,1337,7010.0,8.23,57692.3
2481,2,5,1337,46.0,5.0,230.0
2482,2,5,1337,38.0,5.0,190.0
2483,2,5,1337,124.0,7.0,868.0
2484,2,4,1337,8556.0,11.0,94116.0
2485,2,4,1337,9812.64,10.5,103032.72
2486,2,4,1337,7615.0,8.9,67773.5
2487,2,4,1337,1569.0,9.4,14748.6
2488,2,4,1337,1450.0,9.8,14210.0
2489,2,4,1337,880.0,10.6,9328.0
2490,2,4,1337,589.0,9.6,5654.4
2491,2,4,1337,5072.0,10.6,53763.2
2492,2,4,1337,8806.5,10.0,88065.0
2493,2,4,1337,5859.0,9.8,57418.2
2494,2,4,1337,9801.0,9.6,94089.6
2495,2,4,1337,2541.9,11.2,28469.28
2496,2,4,1337,6920.0,9.5,65740.0
2497,2,4,1337,13625.0,10.5,143062.5
2498,2,4,1337,156.0,7.0,1092.0
2499,2,4,1337,900.0,8.5,7650.0
2500,2,4,1337,615.0,9.8,6027.0
2501,2,7,1337,2032.1,1.3,2641.73
2502,2,7,1337,8220.0,1.4,11508.0
2503,2,6,1337,55.0,1.4,77.0
2504,2,6,1337,30.0,1.2,36.0
2505,2,6,1337,10.0,0.0,0.0
2506,2,6,1337,572.0,1.4,800.8
2507,2,6,1337,1173.0,1.3,1524.9
2508,2,6,1337,106.0,1.2,127.2
2509,4,5,928,101.0,6.19,625.19
2510,4,5,928,122.4,5.07,620.57
2511,4,5,928,213.2,3.06,651.33
2512,4,5,928,2101.2,10.63,22339.96
2513,4,5,928,2233.8,8.06,18004.43
2514,4,5,928,855.8,5.4,4621.32
2515,4,5,928,70.4,3.48,244.71
2516,4,5,928,101.0,4.49,453.29
2517,4,5,928,449.0,3.6,1617.3
2518,4,5,928,20.3,4.9,99.51
2519,4,4,928,204.0,6.07,1238.28
2520,4,4,928,174.4,7.16,1248.7
2521,4,4,928,643.0,5.61,3607.23
2522,4,4,928,3327.2,8.88,29532.23
2523,4,4,928,2399.0,7.65,18357.15
2524,4,4,928,510.2,6.85,3492.93
2525,4,4,928,122.6,5.66,694.28
2526,4,4,928,213.2,6.12,1305.21
2527,4,4,928,285.6,10.41,2971.95
2528,4,4,928,20.2,5.3,107.14
2529,4,8,928,614.0,1.11,681.54
2530,4,8,928,2610.4,1.23,3210.79
2531,4,8,928,1179.2,1.23,1452.77
2532,4,6,928,65.0,1.5,97.5
2533,4,6,928,674.2,2.2,1483.24
2534,4,6,928,1234.0,1.12,1384.55
2535,0,5,1170,2800.0,5.5,15400.0
2536,0,5,1170,1444.3,7.5,10832.25
2537,0,5,1170,1500.0,6.8,10200.0
2538,0,5,1170,30.0,4.5,135.0
2539,0,5,1170,2079.0,6.5,13513.5
2540,0,5,1170,3260.0,6.6,21516.0
2541,0,5,1170,3333.0,6.5,21664.5
2542,0,5,1170,6565.0,6.6,43329.0
2543,0,5,1170,9690.0,6.1,59109.0
2544,0,5,1170,6300.0,5.6,35280.0
2545,0,5,1170,5500.0,5.2,28600.0
2546,0,5,1170,2474.5,6.5,16084.25
2547,0,5,1170,1029.0,6.6,6791.4
2548,0,5,1170,2871.0,6.39,18351.43
2549,0,5,1170,1500.0,6.0,9000.0
2550,0,5,1170,1100.0,5.5,6050.0
2551,0,5,1170,450.0,6.0,2700.0
2552,0,5,1170,2400.0,6.5,15600.0
2553,0,5,1170,1188.0,7.0,8316.0
2554,0,5,1170,8585.0,5.0,42925.0
2555,0,5,1170,10.0,4.0,40.0
2556,0,4,1170,6882.75,10.0,68827.5
2557,0,4,1170,4554.0,8.8,40075.2
2558,0,4,1170,3260.25,9.6,31298.4
2559,0,4,1170,838.35,8.6,7209.81
2560,0,4,1170,4140.0,10.6,43884.0
2561,0,4,1170,3622.5,12.0,43470.0
2562,0,4,1170,4657.5,8.7,40520.25
2563,0,4,1170,7200.0,10.6,76320.0
2564,0,4,1170,7762.5,9.7,75296.25
2565,0,4,1170,8280.0,9.7,80316.0
2566,0,4,1170,4657.5,9.8,45643.5
2567,0,4,1170,3519.0,9.8,34486.2
2568,0,4,1170,3208.5,9.8,31443.3
2569,0,4,1170,2070.0,10.5,21735.0
2570,0,4,1170,6210.0,10.4,64584.0
2571,0,4,1170,4347.0,10.2,44339.4
2572,0,4,1170,931.5,8.7,8104.05
2573,0,4,1170,2850.0,10.6,30210.0
2574,0,4,1170,8493.22,10.5,89178.77
2575,0,4,1170,7748.53,11.7,90657.77
2576,0,4,1170,983.25,10.0,9832.5
2577,0,7,1170,4464.2,1.35,6026.67
2578,0,7,1170,580.0,1.2,696.0
2579,0,7,1170,663.0,1.17,775.71
2580,0,7,1170,60.0,1.1,66.0
2581,0,7,1170,494.4,1.17,578.45
2582,0,6,1170,6060.0,0.32,1939.2
2583,0,6,1170,918.0,0.0,0.0
2584,0,6,1170,707.0,0.4,282.8
2585,0,6,1170,80.0,0.0,0.0
2586,0,6,1170,80.0,0.55,43.6
2587,0,6,1170,20.0,0.0,0.0
2588,0,6,1170,70.0,0.3,21.0
2589,0,6,1170,214.2,0.35,74.97
2590,0,6,1170,63.38,0.4,25.35
2591,1,8,823,108.0,1.18,127.44
2592,1,8,823,95.0,1.0,95.0
2593,1,8,823,155.0,1.1,170.5
2594,1,8,823,125.0,1.11,138.75
2595,1,8,823,147.0,1.2,176.4
2596,1,5,823,1631.0,4.51,7355.81
2597,1,5,823,14699.0,7.0,102893.0
2598,1,5,823,4508.0,5.5,24794.0
2599,1,5,823,4633.0,6.89,31921.37
2600,1,5,823,1757.0,6.32,11104.24
2601,1,5,823,2376.0,6.3,14968.8
2602,1,5,823,588.0,4.1,2410.8
2603,1,5,823,2570.0,5.89,15137.3
2604,1,5,823,3701.0,7.63,28238.63
2605,1,5,823,8795.0,7.54,66314.3
2606,1,5,823,873.0,7.05,6154.65
2607,1,5,823,2520.0,6.98,17589.6
2608,1,5,823,213.0,5.0,1065.0
2609,1,5,823,350.0,5.5,1925.0
2610,1,4,823,5552.0,12.11,67234.72
2611,1,4,823,18549.0,16.85,312550.65
2612,1,4,823,965.0,7.58,7314.7
2613,1,4,823,4558.0,10.2,46491.6
2614,1,4,823,3397.0,9.74,33086.78
2615,1,4,823,4070.0,12.44,50630.8
2616,1,4,823,4100.0,12.02,49282.0
2617,1,4,823,515.0,7.2,3708.0
2618,1,4,823,8210.0,9.98,81935.8
2619,1,4,823,10410.0,18.21,189566.1
2620,1,4,823,10670.0,19.3,205931.0
2621,1,4,823,521.0,9.0,4689.0
2622,1,4,823,1221.0,8.5,10378.5
2623,1,4,823,45.0,6.8,306.0
2624,1,4,823,51.0,7.96,405.96
2625,1,4,823,10.0,0.8,8.0
2626,1,4,823,57.0,6.5,370.5
2627,1,7,823,755.0,0.8,604.0
2628,1,7,823,2880.0,1.08,3110.4
2629,1,7,823,1905.0,0.9,1714.5
2630,1,7,823,659.0,0.89,586.51
2631,1,7,823,1910.0,1.32,2521.2
2632,1,7,823,1424.0,1.52,2164.48
2633,1,7,823,1594.0,1.43,2279.42
2634,1,7,823,595.0,1.2,714.0
2635,1,6,823,2253.0,0.85,1915.05
2636,1,6,823,2687.0,0.8,2149.6
2637,1,6,823,980.0,1.09,1068.2
2638,1,6,823,850.0,1.2,1020.0
2639,1,6,823,470.0,1.25,587.5
2640,1,6,823,450.0,1.2,540.0
2641,6,9,523,6838.1,0.4,2735.24
2642,6,9,523,6476.19,0.75,4857.14
2643,6,9,523,6600.0,1.04,6886.96
2644,6,9,523,12190.48,1.2,14628.57
2645,6,9,523,4342.86,1.7,7382.86
2646,6,9,523,4619.05,0.9,4157.14
2647,6,9,523,13754.0,0.4,5501.6
2648,6,9,523,9085.71,0.9,8177.14
2649,6,8,523,6461.54,0.7,4523.08
2650,6,8,523,3920.0,0.8,3136.0
2651,6,8,523,6107.69,0.9,5496.92
2652,6,8,523,39495.91,0.88,34756.4
2653,6,8,523,985.0,1.2,1182.0
2654,6,8,523,8492.31,0.8,6793.85
2655,6,8,523,17853.0,0.54,9613.15
2656,6,8,523,18123.08,0.85,15334.91
2657,6,7,523,19030.0,1.4,26642.0
2658,6,7,523,12495.0,1.1,13744.5
2659,6,7,523,15320.0,1.2,18384.0
2660,6,7,523,15790.2,1.4,22106.28
2661,6,7,523,10980.0,1.3,14274.0
2662,6,7,523,7850.0,1.6,12560.0
2663,6,7,523,21320.0,1.3,27716.0
2664,6,7,523,29820.0,0.9,26838.0
2665,6,6,523,4608.0,1.0,4608.0
2666,6,6,523,5292.0,0.9,4762.8
2667,6,6,523,4296.0,1.3,5584.8
2668,6,6,523,4680.0,1.3,6084.0
2669,6,6,523,10368.0,1.1,11404.8
2670,6,6,523,11100.0,1.1,12210.0
2671,6,6,523,11959.5,1.0,11959.5
2672,6,6,523,23652.0,1.2,28382.4
2673,7,9,665,8850.0,0.89,7876.5
2674,7,9,665,11000.0,0.8,8800.0
2675,7,9,665,4540.0,0.97,4403.8
2676,7,9,665,11750.0,1.0,11750.0
2677,7,9,665,8520.0,0.9,7668.0
2678,7,9,665,3530.0,0.68,2400.4
2679,7,9,665,7640.0,0.64,4889.6
2680,7,9,665,4270.0,0.64,2732.8
2681,7,8,665,9280.0,1.0,9280.0
2682,7,8,665,15060.0,1.42,21385.2
2683,7,8,665,4420.0,1.01,4464.2
2684,7,8,665,8690.0,0.8,6952.0
2685,7,8,665,11620.0,0.98,11387.6
2686,7,8,665,5460.0,0.73,3985.8
2687,7,8,665,7800.0,0.95,7410.0
2688,7,8,665,3900.0,1.2,4680.0
2689,7,7,665,9200.0,1.2,11040.0
2690,7,7,665,14290.0,0.5,7145.0
2691,7,7,665,10350.0,0.79,8176.5
2692,7,7,665,16010.0,0.7,11207.0
2693,7,7,665,9460.0,0.9,8514.0
2694,7,7,665,6350.0,0.64,4064.0
2695,7,7,665,5850.0,0.35,2047.5
2696,7,7,665,4330.0,1.0,4330.0
2697,7,6,665,3440.0,0.4,1376.0
2698,7,6,665,1670.0,0.6,1002.0
2699,7,6,665,3200.0,0.46,1472.0
2700,7,6,665,3440.0,0.6,2064.0
2701,7,6,665,4580.0,1.0,4580.0
2702,7,6,665,1560.0,1.0,1560.0
2703,7,6,665,5500.0,0.52,2860.0
2704,7,6,665,2490.0,0.4,996.0
2705,3,0,1298,720.0,1.13,813.6
2706,3,0,1298,370.0,1.11,410.7
2707,3,0,1298,1490.0,1.17,1743.3
2708,3,0,1298,2060.0,1.33,2739.8
2709,3,0,1298,1200.0,1.2,1440.0
2710,3,0,1298,1250.0,1.21,1512.5
2711,3,0,1298,1650.0,1.35,2227.5
2712,3,0,1298,810.0,1.27,1028.7
2713,3,0,1298,920.0,1.28,1177.6
2714,3,0,1298,4670.0,1.4,6538.0
2715,3,0,1298,4340.0,1.42,6162.8
2716,3,0,1298,7875.0,1.49,11733.75
2717,3,0,1298,4740.0,1.43,6778.2
2718,3,0,1298,5270.0,1.48,7799.6
2719,3,0,1298,3775.0,1.45,5473.75
2720,3,0,1298,5241.0,2.75,14412.75
2721,3,0,1298,7080.0,1.53,10832.4
2722,3,3,1298,90.0,1.0,90.0
2723,3,3,1298,110.0,1.14,125.4
2724,3,3,1298,110.0,1.2,132.0
2725,3,3,1298,119.0,1.21,143.99
2726,3,3,1298,905.0,1.18,1067.9
2727,3,3,1298,1192.0,1.21,1442.32
2728,3,3,1298,301.0,1.2,361.2
2729,3,3,1298,780.0,1.13,881.4
2730,3,3,1298,1000.0,1.2,1200.0
2731,3,3,1298,1225.0,1.18,1445.5
2732,3,3,1298,1432.0,1.0,1432.0
2733,3,3,1298,1825.0,1.35,2463.75
2734,3,3,1298,1655.0,1.15,1903.25
2735,3,3,1298,2810.0,1.35,3793.5
2736,3,3,1298,1250.0,1.22,1525.0
2737,3,3,1298,2100.0,1.31,2751.0
2738,3,3,1298,2905.0,1.62,4706.1
2739,3,1,1298,1750.0,7.58,13265.0
2740,3,1,1298,1455.0,10.2,14841.0
2741,3,1,1298,4160.0,9.21,38313.6
2742,3,1,1298,5760.0,10.57,60883.2
2743,3,1,1298,3985.0,7.2,28692.0
2744,3,1,1298,2182.0,9.7,21165.4
2745,3,1,1298,5940.0,8.7,51678.0
2746,3,1,1298,3243.0,8.12,26333.16
2747,3,1,1298,4840.0,9.4,45496.0
2748,3,1,1298,5310.0,8.5,45135.0
2749,3,1,1298,3560.0,9.35,33286.0
2750,3,1,1298,11280.0,8.0,90240.0
2751,3,1,1298,7500.0,10.0,75000.0
2752,3,1,1298,5740.0,10.5,60270.0
2753,3,1,1298,4210.0,7.44,31322.4
2754,3,1,1298,2637.0,7.23,19065.51
2755,3,1,1298,5840.0,10.7,62488.0
2756,3,2,1298,35.0,4.8,168.0
2757,3,2,1298,50.0,3.85,192.5
2758,3,2,1298,35.0,4.7,164.5
2759,3,2,1298,210.0,4.9,1029.0
2760,3,2,1298,190.0,5.85,1111.5
2761,3,2,1298,105.0,5.9,619.5
2762,3,2,1298,40.0,4.75,190.0
2763,3,2,1298,30.0,3.9,117.0
2764,3,2,1298,25.0,4.85,121.25
2765,3,2,1298,540.0,7.4,3996.0
2766,3,2,1298,610.0,7.0,4270.0
2767,3,2,1298,850.0,7.1,6035.0
2768,3,2,1298,2610.0,7.85,20488.5
2769,3,2,1298,1740.0,8.95,15573.0
2770,3,2,1298,1320.0,7.5,9900.0
2771,3,2,1298,1552.0,7.5,11640.0
2772,3,2,1298,1780.0,10.25,18245.0
2773,5,0,1029,4113.0,1.8,7403.4
2774,5,0,1029,6170.0,1.85,11414.5
2775,5,0,1029,5235.0,2.41,12616.35
2776,5,0,1029,3730.0,2.7,10071.0
2777,5,0,1029,11758.0,1.51,17754.58
2778,5,0,1029,4912.36,2.1,10315.96
2779,5,0,1029,5520.0,2.25,12420.0
2780,5,0,1029,7417.0,2.18,16169.06
2781,5,0,1029,14276.0,1.7,24269.2
2782,5,0,1029,4890.0,1.98,9682.2
2783,5,0,1029,6209.0,1.73,10741.57
2784,5,0,1029,11530.0,1.73,19946.9
2785,5,0,1029,2793.0,1.9,5306.7
2786,5,0,1029,3413.0,1.9,6484.7
2787,5,0,1029,8218.0,1.25,10272.5
2788,5,0,1029,2400.0,1.5,3600.0
2789,5,0,1029,2400.0,1.5,3600.0
2790,5,3,1029,233.0,1.05,244.65
2791,5,3,1029,432.0,1.05,453.6
2792,5,3,1029,498.0,1.1,547.8
2793,5,3,1029,210.0,4.0,840.0
2794,5,3,1029,104.0,3.76,391.04
2795,5,3,1029,110.0,1.7,187.0
2796,5,3,1029,44.0,1.3,57.2
2797,5,3,1029,100.0,5.0,500.0
2798,5,1,1029,2582.0,18.7,48283.4
2799,5,1,1029,5486.0,18.7,102588.2
2800,5,1,1029,7742.0,21.8,168775.6
2801,5,1,1029,3472.0,35.85,124471.2
2802,5,1,1029,6194.0,13.68,84733.92
2803,5,1,1029,4596.92,8.24,37878.62
2804,5,1,1029,5120.0,14.5,74240.0
2805,5,1,1029,9821.0,13.98,137297.58
2806,5,1,1029,16078.0,15.0,241170.0
2807,5,1,1029,4972.0,16.57,82386.04
2808,5,1,1029,8868.0,13.44,119185.92
2809,5,1,1029,21713.0,13.44,291822.72
2810,5,1,1029,1465.0,15.53,22751.45
2811,5,1,1029,2720.0,15.53,42241.6
2812,5,1,1029,7339.0,16.8,123295.2
2813,5,1,1029,2314.0,15.0,34710.0
2814,5,1,1029,1894.0,15.0,28410.0
2815,5,2,1029,156.0,5.12,798.72
2816,5,2,1029,253.0,5.12,1295.36
2817,5,2,1029,352.0,4.1,1443.2
2818,5,2,1029,64.0,6.22,398.08
2819,5,2,1029,319.0,5.5,1754.5
2820,5,2,1029,517.0,6.3,3257.1
2821,5,2,1029,20.05,5.5,110.28
2822,5,2,1029,620.0,4.22,2616.4
2823,5,2,1029,62.0,5.64,349.68
2824,5,2,1029,145.0,5.64,817.8
2825,5,2,1029,31.0,6.17,191.27
2826,5,2,1029,31.0,6.17,191.27
2827,5,2,1029,208.0,8.6,1788.8
2828,5,2,1029,192.0,8.6,1651.2
2829,2,0,1204,6145.0,2.5,15362.5
2830,2,0,1204,8750.0,2.5,21875.0
2831,2,0,1204,14158.0,3.44,48703.52
2832,2,0,1204,8562.0,2.2,18836.4
2833,2,0,1204,6728.0,2.25,15138.0
2834,2,0,1204,9303.0,2.4,22327.2
2835,2,0,1204,5327.0,2.2,11719.4
2836,2,0,1204,9146.0,1.9,17377.4
2837,2,0,1204,6067.0,2.1,12740.7
2838,2,0,1204,6813.0,2.33,15874.29
2839,2,0,1204,6753.0,2.4,16207.2
2840,2,0,1204,4564.0,2.0,9128.0
2841,2,0,1204,6413.0,2.0,12826.0
2842,2,0,1204,4175.0,2.2,9185.0
2843,2,0,1204,4412.0,2.15,9485.8
2844,2,0,1204,3005.0,2.15,6460.75
2845,2,0,1204,16730.0,1.8,30114.0
2846,2,0,1204,27120.0,2.5,67800.0
2847,2,0,1204,8898.0,1.8,16016.4
2848,2,0,1204,5360.0,2.05,10988.0
2849,2,0,1204,8396.0,2.05,17211.8
2850,2,3,1204,1240.0,3.3,4092.0
2851,2,3,1204,1670.0,3.3,5511.0
2852,2,3,1204,15.0,2.8,42.0
2853,2,3,1204,30.0,2.8,84.0
2854,2,3,1204,140.0,2.8,392.0
2855,2,3,1204,860.0,3.3,2838.0
2856,2,3,1204,678.0,3.8,2576.4
2857,2,3,1204,975.0,3.8,3705.0
2858,2,3,1204,43.0,3.3,141.9
2859,2,3,1204,15.0,0.0,0.0
2860,2,3,1204,90.0,2.5,225.0
2861,2,3,1204,604.0,3.2,1932.8
2862,2,3,1204,946.0,3.2,3027.2
2863,2,1,1204,5830.0,21.0,122430.0
2864,2,1,1204,8005.0,21.0,168105.0
2865,2,1,1204,14312.0,27.3,390717.6
2866,2,1,1204,11050.0,25.0,276250.0
2867,2,1,1204,6725.0,24.7,166107.5
2868,2,1,1204,10900.0,25.8,281220.0
2869,2,1,1204,4755.0,17.0,80835.0
2870,2,1,1204,10857.0,16.0,173712.0
2871,2,1,1204,7514.0,21.0,157794.0
2872,2,1,1204,7842.0,34.56,271019.52
2873,2,1,1204,8356.0,19.0,158764.0
2874,2,1,1204,4924.0,21.5,105866.0
2875,2,1,1204,7085.0,21.0,148785.0
2876,2,1,1204,7850.0,25.0,196250.0
2877,2,1,1204,6229.0,15.5,96549.5
2878,2,1,1204,5325.0,15.5,82537.5
2879,2,1,1204,17729.0,22.0,390038.0
2880,2,1,1204,19243.0,24.0,461832.0
2881,2,1,1204,10910.0,20.0,218200.0
2882,2,1,1204,4225.0,20.0,84500.0
2883,2,1,1204,6625.0,20.0,132500.0
2884,2,2,1204,350.0,17.0,5950.0
2885,2,2,1204,480.0,17.0,8160.0
2886,2,2,1204,1178.0,18.0,21204.0
2887,2,2,1204,215.0,16.0,3440.0
2888,2,2,1204,192.0,16.0,3072.0
2889,2,2,1204,120.0,15.0,1800.0
2890,2,2,1204,100.0,16.0,1600.0
2891,2,2,1204,1419.0,16.0,22704.0
2892,2,2,1204,458.0,16.0,7328.0
2893,2,2,1204,460.0,15.0,6900.0
2894,2,2,1204,265.0,15.0,3975.0
2895,2,2,1204,674.0,14.78,9961.72
2896,2,2,1204,970.0,15.3,14841.0
2897,2,2,1204,1214.0,15.0,18210.0
2898,2,2,1204,541.0,18.2,9846.2
2899,2,2,1204,505.0,17.8,8989.0
2900,2,2,1204,2322.0,14.8,34365.6
2901,2,2,1204,25808.0,18.5,477448.0
2902,2,2,1204,1430.0,16.8,24024.0
2903,2,2,1204,541.0,18.5,10008.5
2904,2,2,1204,850.0,18.7,15895.0
2905,4,0,1061,2054.0,1.53,3142.62
2906,4,0,1061,1779.0,1.5,2668.5
2907,4,0,1061,2866.0,1.92,5502.72
2908,4,0,1061,810.0,1.15,931.5
2909,4,0,1061,2399.0,2.13,5109.87
2910,4,0,1061,1355.0,1.32,1788.6
2911,4,0,1061,2957.0,1.47,4346.79
2912,4,0,1061,2129.0,1.49,3172.21
2913,4,0,1061,7641.0,2.31,17650.71
2914,4,0,1061,2260.0,2.3,5198.0
2915,4,0,1061,2330.0,2.31,5382.3
2916,4,0,1061,3405.4,2.27,7730.26
2917,4,0,1061,3371.0,1.2,4045.2
2918,4,0,1061,3350.0,1.21,4053.5
2919,4,0,1061,2429.0,1.19,2885.65
2920,4,0,1061,1802.5,1.23,2217.08
2921,4,0,1061,2933.0,1.5,4399.5
2922,4,0,1061,2372.0,1.98,4696.56
2923,4,3,1061,1050.0,2.43,2551.5
2924,4,3,1061,322.0,3.0,966.0
2925,4,3,1061,2447.0,5.1,12479.7
2926,4,3,1061,548.0,2.72,1490.56
2927,4,3,1061,405.0,2.0,810.0
2928,4,3,1061,6520.0,3.17,20668.4
2929,4,3,1061,3007.0,3.3,9923.1
2930,4,3,1061,2258.0,3.4,7677.2
2931,4,3,1061,2300.0,3.25,7475.0
2932,4,3,1061,1440.0,3.14,4521.6
2933,4,3,1061,1620.0,3.11,5038.2
2934,4,3,1061,1339.0,2.43,3253.77
2935,4,3,1061,1264.0,2.89,3652.96
2936,4,3,1061,432.0,2.65,1144.8
2937,4,3,1061,353.0,2.53,893.09
2938,4,1,1061,2875.0,15.46,44447.5
2939,4,1,1061,2717.0,13.21,35891.57
2940,4,1,1061,2969.0,14.89,44208.41
2941,4,1,1061,1467.0,8.85,12982.95
2942,4,1,1061,8236.0,14.53,119669.08
2943,4,1,1061,2646.0,13.13,34741.98
2944,4,1,1061,1928.0,13.32,25680.96
2945,4,1,1061,1500.0,15.1,22650.0
2946,4,1,1061,9200.0,11.21,103132.0
2947,4,1,1061,8207.0,16.86,138370.02
2948,4,1,1061,7380.0,16.74,123541.2
2949,4,1,1061,4882.5,15.3,74702.25
2950,4,1,1061,1420.0,18.69,26539.8
